avg_6,avg_4,avg_bf,avg_sr,avg_mins,runs,mins,BF,4s,6s,SR,pos,dismissal,inns,opposition,ground,date,odi_id,player
0.666666667,4.777777778,57.14814815,0.824368114,81.86419753,15,52,30,3,0,50,2,caught,1,South Africa,Ahmedabad,10-Nov-23,ODI # 4699,Ibrahim Zadran
0,0,0,0,0,5,-,10,0,0,50,9,not out,1,Ireland,Dehradun,02-Mar-19,ODI # 4101,Ikram Alikhil
0,0,10,0.5,0,1,-,3,0,0,33.33,5,caught,1,Ireland,Dehradun,08-Mar-19,ODI # 4108,Ikram Alikhil
0,0,6.5,0.461538462,0,2,34,22,0,0,9.09,8,caught,1,New Zealand,Taunton,08-Jun-19,ODI # 4154,Ikram Alikhil
0,0,11.66666667,0.228571429,11.33333333,9,43,33,0,0,27.27,7,caught,1,South Africa,Cardiff,15-Jun-19,ODI # 4160,Ikram Alikhil
0,0,17,0.25,19.25,3,18,10,0,0,30,9,not out,2,England,Manchester,18-Jun-19,ODI # 4163,Ikram Alikhil
0,0,15.6,0.256410256,19,7,28,10,0,0,70,9,not out,2,India,Southampton,22-Jun-19,ODI # 4169,Ikram Alikhil
0,0,14.66666667,0.306818182,20.5,11,20,12,1,0,91.66,7,run out,2,Bangladesh,Southampton,24-Jun-19,ODI # 4172,Ikram Alikhil
0,0.142857143,14.28571429,0.38,20.42857143,24,90,66,1,0,36.36,4,caught,1,Pakistan,Leeds,29-Jun-19,ODI # 4177,Ikram Alikhil
0,0.25,20.75,0.373493976,29.125,86,142,93,8,0,92.47,3,lbw,2,West Indies,Leeds,04-Jul-19,ODI # 4184,Ikram Alikhil
0,1.111111111,28.77777778,0.571428571,41.66666667,58,-,62,6,1,93.54,4,run out,1,West Indies,Lucknow,06-Nov-19,ODI # 4213,Ikram Alikhil
0.1,1.6,32.1,0.641744548,41.66666667,19,-,36,2,0,52.77,4,caught,2,West Indies,Lucknow,09-Nov-19,ODI # 4214,Ikram Alikhil
0.090909091,1.636363636,32.45454545,0.630252101,41.66666667,9,-,29,0,0,31.03,4,bowled,1,West Indies,Lucknow,11-Nov-19,ODI # 4215,Ikram Alikhil
0.083333333,1.5,32.16666667,0.606217617,41.66666667,4,22,9,1,0,44.44,5,caught,2,Pakistan,Hambantota,22-Aug-23,ODI # 4625,Ikram Alikhil
0.076923077,1.461538462,30.38461538,0.602531646,40.15384615,58,92,66,3,2,87.87,6,caught,1,England,Delhi,15-Oct-23,ODI # 4670,Ikram Alikhil
0.214285714,1.571428571,32.92857143,0.64208243,43.85714286,19,42,21,3,0,90.47,6,not out,2,New Zealand,Chennai,18-Oct-23,ODI # 4673,Ikram Alikhil
0.2,1.666666667,32.13333333,0.653526971,43.73333333,12,16,14,1,1,85.71,6,caught,1,South Africa,Ahmedabad,10-Nov-23,ODI # 4699,Ikram Alikhil
0,0,0,0,0,23,-,32,4,0,71.87,5,caught,2,Ireland,Dublin,05-Jul-12,ODI # 3282,Najibullah Zadran
0,4,32,0.71875,0,0,5,1,0,0,0,8,caught,2,Australia,Sharjah,25-Aug-12,ODI # 3297,Najibullah Zadran
0,2,16.5,0.696969697,2.5,1,10,6,0,0,16.66,6,bowled,2,Pakistan,Fatullah,27-Feb-14,ODI # 3475,Najibullah Zadran
0,1.333333333,13,0.615384615,5,21,43,36,2,0,58.33,3,bowled,1,Bangladesh,Fatullah,01-Mar-14,ODI # 3478,Najibullah Zadran
0,1.5,18.75,0.6,14.5,11,43,35,1,0,31.42,7,caught,2,Sri Lanka,Mirpur,03-Mar-14,ODI # 3481,Najibullah Zadran
0,1.4,22,0.509090909,20.2,5,20,14,0,0,35.71,5,caught,1,India,Mirpur,05-Mar-14,ODI # 3483,Najibullah Zadran
0,1.166666667,20.66666667,0.491935484,20.16666667,45,-,63,3,3,71.42,7,caught,1,Ireland,Dubai (DSC),10-Jan-15,ODI # 3573,Najibullah Zadran
0.428571429,1.428571429,26.71428571,0.56684492,20.16666667,1,-,7,0,0,14.28,5,lbw,2,Scotland,Abu Dhabi,14-Jan-15,ODI # 3576,Najibullah Zadran
0.375,1.25,24.25,0.551546392,20.16666667,83,-,50,7,6,166,6,caught,1,Ireland,Dubai (DSC),17-Jan-15,ODI # 3581,Najibullah Zadran
1,1.888888889,27.11111111,0.778688525,20.16666667,17,49,34,1,0,50,7,lbw,2,Bangladesh,Canberra,18-Feb-15,ODI # 3605,Najibullah Zadran
0.9,1.8,27.8,0.744604317,23.05,10,28,15,0,1,66.66,6,caught,1,Sri Lanka,Dunedin,22-Feb-15,ODI # 3609,Najibullah Zadran
0.909090909,1.636363636,26.63636364,0.740614334,23.5,4,9,5,1,0,80,7,caught,2,Scotland,Dunedin,26-Feb-15,ODI # 3614,Najibullah Zadran
0.833333333,1.583333333,24.83333333,0.741610738,22.29166667,24,42,31,1,1,77.41,7,bowled,2,Australia,Perth,04-Mar-15,ODI # 3623,Najibullah Zadran
0.846153846,1.538461538,25.30769231,0.744680851,23.80769231,56,86,56,8,2,100,8,caught,1,New Zealand,Napier,08-Mar-15,ODI # 3628,Najibullah Zadran
0.928571429,2,27.5,0.781818182,28.25,12,20,15,2,0,80,8,not out,1,England,Sydney,13-Mar-15,ODI # 3635,Najibullah Zadran
0.866666667,2,26.66666667,0.7825,27.7,25,41,31,3,1,80.64,7,bowled,1,Zimbabwe,Bulawayo,16-Oct-15,ODI # 3693,Najibullah Zadran
0.875,2.0625,26.9375,0.784222738,28.53125,1,4,3,0,0,33.33,6,caught,1,Zimbabwe,Bulawayo,18-Oct-15,ODI # 3694,Najibullah Zadran
0.823529412,1.941176471,25.52941176,0.781105991,27.08823529,5,9,9,1,0,55.55,6,stumped,1,Zimbabwe,Bulawayo,24-Oct-15,ODI # 3699,Najibullah Zadran
0.777777778,1.888888889,24.61111111,0.776523702,26.08333333,16,-,32,0,1,50,7,caught,1,Zimbabwe,Sharjah,25-Dec-15,ODI # 3713,Najibullah Zadran
0.789473684,1.789473684,25,0.757894737,26.08333333,9,-,8,1,0,112.5,7,caught,2,Zimbabwe,Sharjah,29-Dec-15,ODI # 3716,Najibullah Zadran
0.75,1.75,24.15,0.763975155,26.08333333,89,-,53,9,5,167.92,6,not out,1,Scotland,Edinburgh,04-Jul-16,ODI # 3759,Najibullah Zadran
0.952380952,2.095238095,25.52380952,0.854477612,26.08333333,11,-,25,0,0,44,6,caught,1,Scotland,Edinburgh,06-Jul-16,ODI # 3760,Najibullah Zadran
0.909090909,2,25.5,0.83600713,26.08333333,59,-,61,6,2,96.72,6,caught,1,Ireland,Belfast,12-Jul-16,ODI # 3761,Najibullah Zadran
0.956521739,2.173913043,27.04347826,0.848874598,26.08333333,5,-,9,0,0,55.55,6,caught,1,Ireland,Belfast,14-Jul-16,ODI # 3762,Najibullah Zadran
0.916666667,2.083333333,26.29166667,0.844690967,26.08333333,3,-,18,0,0,16.66,6,caught,1,Ireland,Belfast,17-Jul-16,ODI # 3763,Najibullah Zadran
0.88,2,25.96,0.825885978,26.08333333,54,-,66,4,1,81.81,7,caught,2,Ireland,Belfast,19-Jul-16,ODI # 3764,Najibullah Zadran
0.884615385,2.076923077,27.5,0.825174825,26.08333333,7,11,6,1,0,116.66,6,caught,2,Bangladesh,Mirpur,25-Sep-16,ODI # 3781,Najibullah Zadran
0.851851852,2.037037037,26.7037037,0.828016644,25.52469136,22,51,32,2,0,68.75,7,caught,2,Bangladesh,Mirpur,28-Sep-16,ODI # 3783,Najibullah Zadran
0.821428571,2.035714286,26.89285714,0.822045153,26.43452381,26,43,19,0,4,136.84,8,caught,2,Bangladesh,Mirpur,01-Oct-16,ODI # 3786,Najibullah Zadran
0.931034483,1.965517241,26.62068966,0.835492228,27.00574713,11,30,18,0,0,61.11,7,caught,1,Zimbabwe,Harare,16-Feb-17,ODI # 3835,Najibullah Zadran
0.9,1.9,26.33333333,0.830379747,27.10555556,45,73,47,1,3,95.74,6,caught,1,Zimbabwe,Harare,19-Feb-17,ODI # 3837,Najibullah Zadran
0.967741935,1.870967742,27,0.837514934,28.58602151,0,1,1,0,0,0,8,caught,2,Zimbabwe,Harare,21-Feb-17,ODI # 3838,Najibullah Zadran
0.9375,1.8125,26.1875,0.836515513,27.72395833,3,10,9,0,0,33.33,8,caught,1,Zimbabwe,Harare,26-Feb-17,ODI # 3842,Najibullah Zadran
0.909090909,1.757575758,25.66666667,0.831168831,27.18686869,81,-,51,5,5,158.82,6,not out,1,Zimbabwe,Sharjah,09-Feb-18,ODI # 3972,Najibullah Zadran
1.029411765,1.852941176,26.41176471,0.874164811,27.18686869,3,-,11,0,0,27.27,6,caught,2,Zimbabwe,Sharjah,11-Feb-18,ODI # 3974,Najibullah Zadran
1,1.8,25.97142857,0.866886689,27.18686869,8,-,3,2,0,266.66,6,not out,2,Zimbabwe,Sharjah,13-Feb-18,ODI # 3975,Najibullah Zadran
0.972222222,1.805555556,25.33333333,0.872807018,27.18686869,67,86,69,6,2,97.1,6,caught,1,Scotland,Bulawayo,04-Mar-18,ODI # 3983,Najibullah Zadran
1,1.918918919,26.51351351,0.879714577,28.77641278,4,35,14,0,0,28.57,6,caught,2,Zimbabwe,Bulawayo,06-Mar-18,ODI # 3988,Najibullah Zadran
0.973684211,1.868421053,26.18421053,0.871356784,28.94019139,32,65,50,2,0,64,6,lbw,2,Hong Kong,Bulawayo,08-Mar-18,ODI # 3990,Najibullah Zadran
0.948717949,1.871794872,26.79487179,0.860287081,29.86480186,19,29,26,1,1,73.07,6,caught,2,West Indies,Harare,15-Mar-18,ODI # 3997,Najibullah Zadran
0.95,1.85,26.775,0.857142857,29.84318182,63,70,64,5,2,98.43,7,not out,2,U.A.E.,Harare,20-Mar-18,ODI # 4003,Najibullah Zadran
0.975609756,1.926829268,27.68292683,0.864317181,30.82261641,17,24,15,0,1,113.33,7,not out,2,Ireland,Harare,23-Mar-18,ODI # 4006,Najibullah Zadran
0.976190476,1.880952381,27.38095238,0.867826087,30.66017316,42,74,52,2,1,80.76,8,caught,1,Ireland,Belfast,29-Aug-18,ODI # 4033,Najibullah Zadran
0.976744186,1.88372093,27.95348837,0.865224626,31.66807611,12,-,14,0,0,85.71,7,bowled,1,Sri Lanka,Abu Dhabi,17-Sep-18,ODI # 4038,Najibullah Zadran
0.954545455,1.840909091,27.63636364,0.865131579,31.66807611,5,-,6,0,0,83.33,7,bowled,1,Pakistan,Abu Dhabi,21-Sep-18,ODI # 4043,Najibullah Zadran
0.933333333,1.8,27.15555556,0.86497545,31.66807611,20,-,20,2,0,100,8,lbw,1,India,Dubai (DSC),25-Sep-18,ODI # 4046,Najibullah Zadran
0.913043478,1.804347826,27,0.867149758,31.66807611,12,-,3,0,2,400,7,not out,2,Ireland,Dehradun,28-Feb-19,ODI # 4100,Najibullah Zadran
0.936170213,1.765957447,26.4893617,0.874698795,31.66807611,104,-,98,5,5,106.12,7,not out,1,Ireland,Dehradun,05-Mar-19,ODI # 4105,Najibullah Zadran
1.020833333,1.833333333,27.97916667,0.888309754,31.66807611,10,-,15,2,0,66.66,7,caught,1,Ireland,Dehradun,08-Mar-19,ODI # 4108,Najibullah Zadran
1,1.836734694,27.71428571,0.885861561,31.66807611,7,-,14,1,0,50,7,caught,1,Ireland,Dehradun,10-Mar-19,ODI # 4110,Najibullah Zadran
0.98,1.82,27.44,0.881924198,31.66807611,60,48,33,7,3,181.81,7,not out,1,Ireland,Belfast,21-May-19,ODI # 4141,Najibullah Zadran
1.019607843,1.921568627,27.54901961,0.903914591,31.98830991,51,66,49,7,2,104.08,7,caught,1,Australia,Bristol,01-Jun-19,ODI # 4146,Najibullah Zadran
1.038461538,2.019230769,27.96153846,0.908528198,32.64238087,43,92,56,6,0,76.78,7,run out,2,Sri Lanka,Cardiff,04-Jun-19,ODI # 4149,Najibullah Zadran
1.018867925,2.094339623,28.49056604,0.903311258,33.76233595,4,2,3,1,0,133.33,7,caught,1,New Zealand,Taunton,08-Jun-19,ODI # 4154,Najibullah Zadran
1,2.074074074,28.01851852,0.904163913,33.17414455,15,21,13,0,1,115.38,7,bowled,2,England,Manchester,18-Jun-19,ODI # 4163,Najibullah Zadran
1,2.036363636,27.74545455,0.906290957,32.95279646,21,32,23,2,0,91.3,7,caught,2,India,Southampton,22-Jun-19,ODI # 4169,Najibullah Zadran
0.982142857,2.035714286,27.66071429,0.90639122,32.93578224,23,34,23,2,0,100,8,stumped,2,Bangladesh,Southampton,24-Jun-19,ODI # 4172,Najibullah Zadran
0.964912281,2.035087719,27.57894737,0.907760814,32.95445273,42,75,54,6,0,77.77,7,bowled,1,Pakistan,Leeds,29-Jun-19,ODI # 4177,Najibullah Zadran
0.948275862,2.103448276,28.03448276,0.903444034,33.67937596,31,42,38,1,1,81.57,4,run out,2,West Indies,Leeds,04-Jul-19,ODI # 4184,Najibullah Zadran
0.949152542,2.084745763,28.20338983,0.901442308,33.82040348,0,-,3,0,0,0,5,caught,1,West Indies,Lucknow,06-Nov-19,ODI # 4213,Najibullah Zadran
0.933333333,2.05,27.78333333,0.899820036,33.82040348,56,-,66,7,1,84.84,6,caught,2,West Indies,Lucknow,09-Nov-19,ODI # 4214,Najibullah Zadran
0.93442623,2.131147541,28.40983607,0.897864974,33.82040348,30,-,32,4,0,93.75,6,caught,1,West Indies,Lucknow,11-Nov-19,ODI # 4215,Najibullah Zadran
0.919354839,2.161290323,28.46774194,0.898583569,33.82040348,29,74,43,1,1,67.44,7,caught,1,Ireland,Abu Dhabi,21-Jan-21,ODI # 4271,Najibullah Zadran
0.920634921,2.142857143,28.6984127,0.893252212,34.45817486,0,4,2,0,0,0,8,caught,1,Ireland,Abu Dhabi,26-Jan-21,ODI # 4275,Najibullah Zadran
0.90625,2.109375,28.28125,0.892265193,33.98226587,9,18,17,1,0,52.94,5,lbw,1,Netherlands,Doha,21-Jan-22,ODI # 4345,Najibullah Zadran
0.892307692,2.092307692,28.10769231,0.888888889,33.73638486,20,-,19,0,1,105.26,5,not out,1,Netherlands,Doha,23-Jan-22,ODI # 4348,Najibullah Zadran
0.893939394,2.060606061,27.96969697,0.890574215,33.73638486,71,72,59,8,3,120.33,5,caught,1,Netherlands,Doha,25-Jan-22,ODI # 4350,Najibullah Zadran
0.925373134,2.149253731,28.43283582,0.900262467,34.30748359,67,117,84,4,2,79.76,5,caught,1,Bangladesh,Chattogram,23-Feb-22,ODI # 4357,Najibullah Zadran
0.941176471,2.176470588,29.25,0.895927602,35.52355001,54,88,61,7,0,88.52,5,caught,2,Bangladesh,Chattogram,25-Feb-22,ODI # 4358,Najibullah Zadran
0.927536232,2.246376812,29.71014493,0.895609756,36.28407827,1,11,8,0,0,12.5,5,not out,2,Bangladesh,Chattogram,28-Feb-22,ODI # 4359,Najibullah Zadran
0.914285714,2.214285714,29.4,0.892614189,35.92287715,3,19,4,0,0,75,6,not out,1,Zimbabwe,Harare,04-Jun-22,ODI # 4397,Najibullah Zadran
